Polnnaim%Sokrnaim%Adrefina%Domeimja%Nometele%INN%OGR%Infoo%Unna9%Unna10%Perefina%Otmeo%Dataobra
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ""ПОТРЕБКРЕДИТ"""%"ООО ""ЛОМБАРД ""ПОТРЕБКРЕДИТ"""%443035, Самарская область, г. САМАРА, ПРОСПЕКТ КИРОВА, 104, КОМНАТА 38.39%kredopt@gmail.ru; -%тел.: +7 (929) 717-07-70, +7 (846) 203-83-15%6312023847.0%1026300782771.0%-%24.01.2011%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ""ЗАКЛАД"""%"ООО ""ЛОМБАРД ""ЗАКЛАД"""%443110, Самарская область, г. САМАРА, ПРОСПЕКТ ЛЕНИНА, 3%zaklad63@mail.ru; http://lombardzaklad.ru%тел.: +7 (846) 270-24-50%6316041597.0%1026301173073.0%-%09.07.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ""ВОЛЖСКИЙ"""%"ООО ""ЛОМБАРД ""ВОЛЖСКИЙ"""%446031, Самарская область, г. СЫЗРАНЬ, ПРОСПЕКТ 50 ЛЕТ ОКТЯБРЯ, 54%pisnaev63@yandex.ru; -%тел.: +7 (846) 435-48-32, +7 (927) 773-29-14, +7 (927) 791-19-48%6325029941.0%1026303062752.0%-%26.06.2006%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ЗЕМСКИЙ"""%"ООО ""ЛОМБАРД ЗЕМСКИЙ"""%446001, Самарская область, г. СЫЗРАНЬ, УЛИЦА СОВЕТСКАЯ, 32%shihovcov@yandex.ru; http://lombard-zemskiy.ru/%тел.: +7 (927) 027-88-80%6325023530.0%1026303064556.0%-%29.01.2007%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД РУБИН"""%"ООО ""ЛОМБАРД РУБИН"""%410012, Саратовская область, г. САРАТОВ, УЛИЦА ИМ ЧАПАЕВА В.И., 69, 5%lombardrubin@mail.ru; -%тел.: +7 (845) 226-17-07%6452043963.0%1026402670975.0%-%21.08.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛОМБАРД ""КРЕДО-ЦЕНТР"""%"ООО ЛОМБАРД ""КРЕДО-ЦЕНТР"""%410004, Саратовская область, г. САРАТОВ, УЛИЦА ИМ ЧЕРНЫШЕВСКОГО Н.Г., Д. 88%kredo-centr@bk.ru; -%тел.: +7 (904) 707-35-61, +7 (845) 253-47-27%6454031402.0%1026403361423.0%-%22.07.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ""КОРОНА"""%"ООО ""ЛОМБАРД ""КОРОНА"""%410012, Саратовская область, г. САРАТОВ, ПЕРЕУЛОК МИРНЫЙ, 11%zolotarevat76@mail.ru; lombard-korona.ru%тел.: +7 (845) 245-09-09%6455015964.0%1026403673867.0%-%11.01.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ""УРАЛЬСКИЙ ЭКСПРЕСС"""%"ООО ""ЛОМБАРД ""УРАЛЬСКИЙ ЭКСПРЕСС"""%623752, Свердловская область, РЕЖЕВСКОЙ РАЙОН, г. РЕЖ, УЛИЦА МЕТАЛЛУРГОВ, 5%izumrud.08@bk.ru; -%тел.: +7 (902) 277-78-30, +7 (343) 643-89-19%6628008228.0%1026601688684.0%-%05.05.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД № 1"""%"ООО ""ЛОМБАРД № 1"""%620075, Свердловская область, г. ЕКАТЕРИНБУРГ, УЛИЦА БЕЛИНСКОГО, ДОМ 8/10%info@onelombard.ru; https://onelombard.ru, https://lombardone.ru%тел.: +7 (343) 350-05-58, +7 (343) 310-00-19%6659042229.0%1026605394364.0%-%14.08.2017%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛОМБАРД ""СУНДУЧОК"""%"ООО ЛОМБАРД ""СУНДУЧОК"""%620010, Свердловская область, г. ЕКАТЕРИНБУРГ, УЛИЦА ГРИБОЕДОВА, 15%lombardsunduchok@mail.ru; -%тел.: +7 (343) 258-18-08%6664058055.0%1026605770091.0%-%17.04.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ЗОЛОТОЕ РУНО"""%"ООО ""ЛОМБАРД ЗОЛОТОЕ РУНО"""%170100, Тверская область, г. ТВЕРЬ, ПЛОЩАДЬ ТВЕРСКАЯ, 9%zolotoeruno@gmail.com; -%тел.: +7 (482) 277-76-81%6905060744.0%1026900537168.0%-%17.03.2010%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТУЛЬСКИЙ ГОРОДСКОЙ ЛОМБАРД"""%"ООО ""ТУЛЬСКИЙ ГОРОДСКОЙ ЛОМБАРД"""%300028, Тульская область, г. ТУЛА, УЛ. БОЛДИНА, Д.95%lombardtula@mail.ru; -%тел.: +7 (487) 221-85-86%7106030181.0%1027100748080.0%-%08.11.2007%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ПИРС"""%"ООО ""ЛОМБАРД ПИРС"""%433508, Ульяновская область, г. ДИМИТРОВГРАД, УЛИЦА ГАГАРИНА, 1%natali_dg69@mail.ru; -%тел.: +7 (842) 352-77-99%7302008263.0%1027300535745.0%-%18.02.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД-ЮВЕЛАЙН"""%"ООО ""ЛОМБАРД-ЮВЕЛАЙН"""%457040, Челябинская область, Г.О. ЮЖНОУРАЛЬСКИЙ, Г. ЮЖНОУРАЛЬСК, УЛ. МИРА, Д. 47, ПОМЕЩ. 1003%lombard-zoloto@mail.ru; -%тел.: +7 (351) 344-33-28, +7 (912) 790-43-03%7424006922.0%1027401400520.0%-%16.08.2017%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛОМБАРД ""ГОЛД КРЕДО"""%"ООО ЛОМБАРД ""ГОЛД КРЕДО"""%455044, Челябинская область, г. МАГНИТОГОРСК, ПРОСПЕКТ КАРЛА МАРКСА, Д.108, -%goldcredo@bk.ru; www.VL74.ru%тел.: +7 (351) 958-14-14%7446025816.0%1027402230680.0%-%06.05.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИАНИТ-ЛОМБАРД"""%"ООО ""ФИАНИТ-ЛОМБАРД"""%454018, Челябинская область, г. ЧЕЛЯБИНСК, УЛИЦА БРАТЬЕВ КАШИРИНЫХ, ДОМ 60А, ЭТАЖ 2, ПОМ. 18%info@2450055.ru; www.fianitlombard.ru%тел.: +7 (351) 245-39-08%7452031712.0%1027403767368.0%-%11.02.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛОМБАРД ""ЧИТИНСКИЕ ЛОМБАРДЫ"""%"ООО ЛОМБАРД ""ЧИТИНСКИЕ ЛОМБАРДЫ"""%672010, Забайкальский край, г. ЧИТА, УЛИЦА ЛЕНИНА, 41%astafeva-oksana@mail.ru; читинскиеломбарды.рф%тел.: +7 (302) 221-23-53%7536050052.0%1027501178396.0%-%04.12.2007%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛОМБАРД ""ДИАМАНТ"""%"ООО ЛОМБАРД ""ДИАМАНТ"""%150000, Ярославская область, г. ЯРОСЛАВЛЬ, УЛИЦА КИРОВА, 7/8, ПОМЕЩЕНИЕ 1%diamant8@mail.ru; -%тел.: +7 (910) 968-85-38, +7 (485) 245-00-00%7604058824.0%1027600683736.0%-%06.12.2011%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛОМБАРД МЕРИДИАН"""%"АО ""ЛОМБАРД МЕРИДИАН"""%119311, Город Москва, ПРОСПЕКТ ЛОМОНОСОВСКИЙ, ДОМ 15, ЭТ ЦОКОЛЬНЫЙ ПОМ IIВ КОМ 1-13%md@goldlombard.ru; www.goldlombard.ru%тел.: +7 (916) 998-18-25, +7 (499) 643-29-43%7709055235.0%1027700395689.0%-%12.12.2007%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛОМБАРД ""МАГНИТ"""%"ООО ЛОМБАРД ""МАГНИТ"""%117041, Город Москва, УЛИЦА АДМИРАЛА ЛАЗАРЕВА, ДОМ 62, ЭТАЖ 1 ПОМ VA%777magnit@gmail.com; https://lombard-magnet.ru%тел.: +7 (495) 714-72-18%7728263329.0%1027728001256.0%-%07.08.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАШ ЛОМБАРД"""%"ООО ""ВАШ ЛОМБАРД"""%129626, Город Москва, УЛИЦА МАЛОМОСКОВСКАЯ, ДОМ 22, СТРОЕНИЕ 1, ЭТ 3 ПОМ I КОМ 3%dirvl@vl-lombard.ru; www.vashlombard.ru%тел.: +7 (985) 774-00-47, +7 (495) 744-01-42%7705021066.0%1027739398719.0%-%26.05.2010%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАШ ЛОМБАРД НА СЕВЕРО-ВОСТОКЕ"""%"ООО ""ВАШ ЛОМБАРД"""%129626, г. Москва, УЛИЦА МАЛОМОСКОВСКАЯ, ДОМ 22, СТРОЕНИЕ 1, ЭТ/ПОМ/КОМ 3/I/10%vlsvlomb@yandex.ru, glbuh@vl-sv.ru; www.vashlombard.ru%тел.: +7 (495) 744-29-08%7706147512.0%1027739399863.0%-%26.08.2016%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД НА ПРАЖСКОЙ"""%"ООО ""ЛОМБАРД НА ПРАЖСКОЙ"""%117519, Город Москва, УЛИЦА КИРОВОГРАДСКАЯ, 28, 1%d.grebenyuk@lombard01.ru; https://lombard01.ru/%тел.: +7 (495) 230-22-44%7725105444.0%1027739462233.0%-%25.09.2017%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ""СТОЛИЧНЫЙ"""%"ООО ""ЛОМБАРД ""СТОЛИЧНЫЙ"""%115487, Город Москва, ПР-КТ АНДРОПОВА, Д.35%stolichniy@lombardst.ru; www.lombardst.ru%тел.: +7 (499) 463-90-65%7706127851.0%1027739465940.0%-%09.07.2018%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРХИПЕЛАГ-ХОЛДИНГ"" ЛОМБАРД"%"ООО ""АРХИПЕЛАГ-ХОЛДИНГ"" ЛОМБАРД"%119421, г. Москва, УЛИЦА ОБРУЧЕВА, ДОМ 11, ЭТАЖ ПОДВАЛ ПОМ 4, 5, 8%arhipelag-holding@mail.ru; -%тел.: +7 (495) 935-91-74%7705187167.0%1027739513900.0%-%19.11.2007%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОБЪЕДИНЕННЫЙ ЛОМБАРД"""%"АО ""ОБЪЕДИНЕННЫЙ ЛОМБАРД"""%198152, Город Санкт-Петербург, ПР-КТ СТАЧЕК, Д. 74/1, ЛИТЕРА А, ПОМЕЩ. 61-Н%king@spb.unilord.ru; http://lombardspb.ru/%тел.: +7 (812) 451-74-91%7805033097.0%1027802742934.0%-%21.12.2011%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ""ПРЕСТИЖ"""%"ООО ""ЛОМБАРД ""ПРЕСТИЖ"""%191123, Город Санкт-Петербург, УЛ. РАДИЩЕВА, Д. 39, ЛИТЕРА В%mariyfilim@gmail.com; -%тел.: +7 (921) 939-27-13, +7 (812) 458-73-86%7810243050.0%1027804862546.0%-%28.01.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ГАРАНТ"""%"ООО ""ЛОМБАРД ГАРАНТ"""%628301, Ханты-Мансийский автономный округ - Югра, г. НЕФТЕЮГАНСК, МИКРОРАЙОН 1-Й, 27, ПОМЕЩЕНИЕ 22%Lombard127@mail.ru; -%тел.: +7 (346) 323-26-14%8604025323.0%1028601262447.0%-%12.11.2007%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛОМБАРД ""БИЗНЕС-КАПИТАЛ"""%"ООО ЛОМБАРД ""БИЗНЕС-КАПИТАЛ"""%450081, Республика Башкортостан, г. УФА, УЛИЦА ШОТА РУСТАВЕЛИ, 27, 11%naevgen@mail.ru; -%тел.: +7 (347) 277-36-36, +7 (917) 343-10-46%277057455.0%1030204443334.0%-%16.02.2010%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛОМБАРД ""БИРЮЗА"""%"ООО ЛОМБАРД ""БИРЮЗА"""%358000, Республика Калмыкия, г. ЭЛИСТА, УЛИЦА М.ГОРЬКОГО, 18%biryuza-elcity@yandex.ru; -%тел.: +7 (847) 224-45-22%814104591.0%1030800759582.0%-%18.11.2011%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФИРМА ""ТАТЬЯНА-ЛОМБАРД"""%"ООО ФИРМА ""ТАТЬЯНА-ЛОМБАРД"""%185013, Республика Карелия, г. ПЕТРОЗАВОДСК, УЛИЦА БОРОВАЯ (ЖЕЛЕЗНОДОРОЖНЫЙ Р-Н), 5, 27%donchenkov.m@yandex.ru; -%тел.: +7 (911) 400-21-27%1001137345.0%1031000005266.0%-%30.03.2009%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛ-ЛОМБАРД"""%"ООО ""КАПИТАЛ-ЛОМБАРД"""%678144, Республика Саха (Якутия), ЛЕНСКИЙ УЛУС, г. ЛЕНСК, УЛИЦА ПРОЛЕТАРСКАЯ, ДОМ 11, ПОМЕЩЕНИЕ 108%eliabobyleva-kuzmina@mail.ru; -%тел.: +7 (924) 164-79-43%1414010502.0%1031400600912.0%-%06.11.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ЗОЛОТНИК ПЛЮС"""%"ООО ""ЛОМБАРД ЗОЛОТНИК ПЛЮС"""%677000, Республика Саха (Якутия), г. ЯКУТСК, ПРОСПЕКТ ЛЕНИНА, ДОМ 11, КОРПУС 1, КВАРТИРА 1%zolotnikplus@mail.ru; https://zolotnikplus.wixsite.com/zolotnikplus%тел.: +7 (411) 242-49-10%1435139881.0%1031402060656.0%-%20.12.2007%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ""САМ"""%"ООО ""ЛОМБАРД ""САМ"""%352913, Краснодарский край, г. АРМАВИР, УЛИЦА НОВОРОССИЙСКАЯ, 100, 46%lombardsam@yandex.ru; -%тел.: +7 (861) 375-56-90, +7 (918) 439-77-27%2302046326.0%1032300678178.0%-%15.08.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕНИКС-ЛОМБАРД"""%"ООО ""ФЕНИКС-ЛОМБАРД"""%353292, Краснодарский край, Г.О. ГОРЯЧИЙ КЛЮЧ, Г. ГОРЯЧИЙ КЛЮЧ, УЛ. УРУСОВА, Д. 65, ПАВ. 19%feniks-lombyrus65@yandex.ru; -%тел.: +7 (918) 432-26-13%2305021714.0%1032302495136.0%-%25.12.2007%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ДЕЛЬТА-ТРЕЙД-Н"""%"ООО ""ЛОМБАРД ДЕЛЬТА-ТРЕЙД-Н"""%353910, Краснодарский край, г. НОВОРОССИЙСК, ПР-КТ ЛЕНИНА, Д.23%les-misha@yandex.ru; www.lombard-almaz.ru%тел.: +7 (988) 139-87-25%2315103780.0%1032309101406.0%-%26.06.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД АГАТ"""%"ООО ""ЛОМБАРД АГАТ"""%352690, Краснодарский край, АПШЕРОНСКИЙ РАЙОН, г. АПШЕРОНСК, УЛИЦА ВОРОШИЛОВА, 24%agatlombard@mail.ru; -%тел.: +7 (918) 420-82-05, +7 (928) 291-11-55%2325016198.0%1032314212248.0%-%13.09.2017%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД-КУБАНЬ"""%"ООО ""ЛОМБАРД-КУБАНЬ"""%352330, Краснодарский край, УСТЬ-ЛАБИНСКИЙ РАЙОН, г. УСТЬ-ЛАБИНСК, УЛИЦА ЛЕНИНА, ДОМ 87Е, ПОМЕЩЕНИЕ 3%gold-wave@mail.ru, Ychet2356042470@yandex.ru; http://ломбард-кубань.рф%тел.: +7 (918) 435-29-23, +7 (861) 355-06-46%2356042470.0%1032331329898.0%-%20.10.2015%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ""РОМАНОВ КРЕДИТ"""%"ООО ""ЛОМБАРД ""РОМАНОВ КРЕДИТ"""%163062, Архангельская область, г. АРХАНГЕЛЬСК, УЛИЦА НИКИТОВА, 6, 1%romanovkredit@yandex.ru; -%тел.: +7 (921) 246-43-57, +7 (818) 268-69-57%2901117696.0%1032900026466.0%-%12.04.2010%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕР-ЛОМБАРД"""%"ООО ""ИНТЕР-ЛОМБАРД"""%164500, Архангельская область, г. СЕВЕРОДВИНСК, УЛИЦА КАРЛА МАРКСА, ДОМ 20, КОРПУС А, ПОМЕЩЕНИЕ 2А%80111949@mail.ru; -%тел.: +7 (921) 245-92-28%2902045973.0%1032901008470.0%-%24.11.2009%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАШ ВЛАДИМИРСКИЙ ЛОМБАРД"""%"ООО ""ВАШ ВЛАДИМИРСКИЙ ЛОМБАРД"""%600015, Владимирская область, г. ВЛАДИМИР, ПРОСПЕКТ ЛЕНИНА, 34%vladlombard@mail.ru; -%тел.: +7 (492) 238-38-50, +7 (492) 254-13-93; факс: +7 (492) 238-38-50%3329020648.0%1033301804315.0%-%27.05.2015%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ""ГАМАЮН"""%"ООО ""ЛОМБАРД ""ГАМАЮН"""%600009, Владимирская область, г. ВЛАДИМИР, УЛИЦА УСТИ-НА-ЛАБЕ, 17%lgamaun@mail.ru; -%тел.: +7 (492) 237-02-01%3328418796.0%1033302002030.0%-%05.03.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД-ИЗУМРУД"""%"ООО ""ЛОМБАРД-ИЗУМРУД"""%600027, Владимирская область, г. ВЛАДИМИР, ПРОСПЕКТ СУЗДАЛЬСКИЙ, 15%izumrud_vl@mail.ru; -%тел.: +7 (492) 231-28-71%3329019709.0%1033303401581.0%-%02.05.2006%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ""АНТЕЙ ПЛЮС"""%"ООО ""ЛОМБАРД ""АНТЕЙ ПЛЮС"""%400055, Волгоградская область, г. ВОЛГОГРАД, ПРОСПЕКТ ИМ ГЕРОЕВ СТАЛИНГРАДА, 4%lombardanteyplus@gmail.com; http://lombard-antey.ru/%тел.: +7 (844) 269-97-38, +7 (844) 244-64-64, +7 (844) 241-88-88, +7 (844) 263-17-17%3448030684.0%1033401206156.0%-%14.02.2007%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРОСС ЛОМБАРД"""%"ООО ""ГРОСС ЛОМБАРД"""%160000, Вологодская область, Г.О. ГОРОД ВОЛОГДА, Г. ВОЛОГДА, УЛ. ЛЕРМОНТОВА, Д. 4, ПОМЕЩ. 13%gross-lombard@mail.ru; -%тел.: +7 (817) 272-25-83, +7 (817) 272-01-12%3525117332.0%1033500038571.0%-%22.05.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УНЦИЯ"" ЛОМБАРД"%"ООО ""УНЦИЯ"" ЛОМБАРД"%160025, Вологодская область, Г.О. ГОРОД ВОЛОГДА, Г. ВОЛОГДА, УЛ. МОЖАЙСКОГО, Д. 82, КВ. 2%sev_region35@mail.ru; -%тел.: +7 (817) 274-72-90%3525132041.0%1033500078501.0%-%16.12.2009%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД ГРАНД"""%"ООО ""ЛОМБАРД ГРАНД"""%394077, Воронежская область, г. ВОРОНЕЖ, БУЛЬВАР ПОБЕДЫ, ДОМ 6, ОФИС IV%grandlombard17@gmail.com; -%тел.: +7 (473) 222-15-88, +7 (905) 644-10-91%3664036835.0%1033600013622.0%-%03.09.2009%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАШ ЛОМБАРД"""%"ООО ""ВАШ ЛОМБАРД"""%153009, Ивановская область, г. ИВАНОВО, УЛИЦА ЛЕЖНЕВСКАЯ, 175%vash_lombard37@mail.ru; http://vashlombard37.ru%тел.: +7 (493) 242-97-50%3728028769.0%1033700070854.0%-%11.06.2009%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИВДАР-ПЛЮС ЛОМБАРД"""%"ООО ""ИВДАР-ПЛЮС ЛОМБАРД"""%153025, Ивановская область, Г.О. ГОРОД ИВАНОВО, Г. ИВАНОВО, УЛ. ЕРМАКА, Д. 32, ПОМЕЩ. 1002%ivdar@ttk-ssever.ru; -%тел.: +7 (493) 230-05-44%3731032275.0%1033700081634.0%-%07.05.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛОМБАРД ""НОВЭК"""%"ООО ЛОМБАРД ""НОВЭК"""%665826, Иркутская область, г. АНГАРСК, МИКРОРАЙОН 12А, СТРОЕНИЕ 42, ОФИС 26%novek-angarsk@mail.ru; novek38.ru%тел.: +7 (395) 555-56-04%3801051884.0%1033800525791.0%-%28.10.2008%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИРМА БЕСТ-ЛОМБАРД"""%"ООО ""ФИРМА БЕСТ-ЛОМБАРД"""%650056, Кемеровская область - Кузбасс, г. КЕМЕРОВО, ПРОСПЕКТ ЛЕНИНА, 121, 2А%best-lombard42@yandex.ru; -%тел.: +7 (384) 254-82-90; факс: +7 (384) 254-82-90%4209010382.0%1034205013094.0%-%14.12.2016%Деятельность ломбарда%Предоставление краткосрочных займов гражданам и хранение вещей%%
